Ticker,Sector,FreeCashFlow_Score,P/E_Score_raw,P/E_Score,SharpeRatio_Score,FinalScore,Rank,Momentum_1m,Momentum_3m,Volatility_30d,Trend_50_200,Momentum_1m_Score,Momentum_3m_Score,Volatility_30d_Score,Trend_50_200_Score
WMT,Consumer Staples,0.6920708067995393,0.0734880581853431,0.9265119418146568,0.5592052347119473,0.722543475677797,22,0.05328514511812732,0.12715671575012255,0.013338147937520186,1.0562120956442929,0.4210961361260718,0.3277888565464061,0.13070464741500526,0.4519174970212328
CVX,Energy,0.7614772816386547,0.0327878411178064,0.9672121588821936,0.4236212871458357,0.7218409464638706,23,-0.005974014084060508,0.06909868454705115,0.010501076785531934,1.04833337870711,0.35067685992330133,0.2936267144301536,0.09354592862580004,0.4434825698285871
GILD,Health Care,0.699298631273076,0.0383072100901547,0.9616927899098452,0.5076171325433656,0.7205124292451937,24,0.06716298478759497,0.139441044350346,0.01522063673182461,1.0731171323739215,0.4375875517644146,0.33501712403580347,0.15536066342023155,0.4700159710672374
GE,Industrials,0.6317999234279943,0.0829169445839324,0.9170830554160676,0.6405910650037117,0.7200222054971315,25,0.08859539145594919,0.22574781457372928,0.013558862044386234,1.2197232212685023,0.46305626554956086,0.3858012117643931,0.1335954643845051,0.6269719444425822
ABBV,Health Care,0.803043986699258,0.2228362159511689,0.777163784048831,0.5452420769898277,0.7179393529913008,26,0.10217363752977016,0.21787003757684897,0.01749669080414712,1.1149525063720853,0.4791916659415779,0.38116581969630425,0.18517142553777174,0.5148047782505802
CEG,Utilities,0.5825908310080575,0.0643586127921925,0.9356413872078077,0.6775509015638301,0.7169940190347143,27,0.29342075673215806,0.3243641373119788,0.027745762957577386,1.1530929320297134,0.7064558372766296,0.443828409079828,0.31940929607291524,0.5556377864781414
MO,Consumer Staples,0.6706283085718185,0.0161005873590873,0.9838994126409126,0.5101434179776012,0.7164641726142815,28,0.00503695230614043,0.12248583107881283,0.011524435908103498,1.1306551463076189,0.36376149180012946,0.32504044392125553,0.10694943943636077,0.5316159704338493
AIG,Financials,0.7524200288002995,0.0201464669402778,0.979853533059722,0.4000013221864503,0.7149244680939715,29,-0.012129213432243824,-0.07316530975612723,0.015579028229474918,1.000943571163015,0.3433624685478862,0.20991662831972743,0.16005471872028876,0.39274720523876994
PM,Consumer Staples,0.6839814585472459,0.041539732088042,0.958460267911958,0.5110736556715343,0.714452760493946,30,-0.019510646021271727,-0.12337670855357263,0.013030627408829792,1.0273283638171808,0.33459091074556596,0.18037155236676583,0.12667687784725726,0.42099467329802
HIG,Financials,0.6534421306174342,0.0146528458694986,0.9853471541305012,0.5207613021785927,0.7132093891397019,31,-0.04730557512284761,0.004672127078801935,0.011342415145779104,1.0731334229814775,0.3015614379047155,0.2557172440832707,0.10456541099341217,0.47003341173552826
UNH,Health Care,0.8417892716746429,0.0205571893458538,0.979442810654146,0.2542466664996805,0.7068225518160051,32,0.12053006081033257,0.16369513697810922,0.020643666202144122,0.8391783669580514,0.501005104716139,0.34928856490420424,0.22638913478301456,0.21956193527014997
TMUS,Communication Services,0.6289652791999721,0.0379372232692316,0.9620627767307685,0.5534432960209795,0.7062379335055131,33,-0.055866580512195285,-0.003471551800960704,0.012207517907748024,0.9993709883051574,0.2913881615504398,0.25092539169911926,0.1158961491150978,0.39106360345231267
AMGN,Health Care,0.7202248491659283,0.0398064363738593,0.9601935636261408,0.4278441596215154,0.7045012566406682,34,0.06645488759393303,0.032295127802769,0.017484549178176705,1.0011665483420167,0.4367461005435366,0.27197099669690716,0.18501239982396045,0.39298592383793984
BKNG,Consumer Discretionary,0.6842299968341323,0.0718687234673477,0.9281312765326524,0.5053958239262184,0.703750128871314,35,-0.08971401660035205,-0.07089488167229963,0.01553396959066621,1.0568880077560172,0.25116632947018414,0.21125257935453184,0.15946456034962408,0.452641126197973
VZ,Communication Services,0.789074301300896,0.0107290013015174,0.9892709986984826,0.3035121650872858,0.7034646696560889,36,-0.04785211043044135,-0.04174733283307985,0.012926607322020556,1.0307815055681928,0.30091197508245887,0.22840339699598777,0.12531446818352207,0.4246915949526373
NEM,Materials,0.7039265779467607,0.0210614532128856,0.9789385467871144,0.4260389544007456,0.7030638815350623,37,0.19828378406688318,0.7083451405969585,0.02517654636933032,1.3702013865226847,0.5934019761451664,0.669768099633247,0.28575881936762415,0.7880733494203069
CSCO,Information Technology,0.7478222317957837,0.047361285514209,0.952638714485791,0.3901662456154053,0.7019703807486725,38,0.054926275150686044,0.10574444459013277,0.011054147799541302,1.0717411889801158,0.42304633573408695,0.31518958241944245,0.10078981120013449,0.46854289081311895
VST,Utilities,0.4931374440568132,0.0631356777416419,0.936864322258358,0.7277591702809858,0.6966420253845285,39,0.07210664003504008,0.2100380250730547,0.032473648993696105,1.1965619678861956,0.4434622322190145,0.3765573560838362,0.3813330823552669,0.602175586415277
MRK,Health Care,0.7709530184865356,0.0161183449122047,0.9838816550877952,0.3018402633985554,0.6940977829405195,40,0.018284713215598103,0.07675412972637585,0.02165229516130472,0.9963539173978033,0.37950416765161077,0.2981312834063995,0.2395997163469741,0.38783353773964846
AFL,Financials,0.6002812843553527,0.0420424172612628,0.9579575827387372,0.5539923243540974,0.6936974858699915,41,0.012883231086720182,0.0685509797295123,0.010199913082009036,1.0317482659718533,0.37308543901862434,0.293304437401002,0.08960141797759853,0.42572660530808293
WRB,Financials,0.5870274192070758,0.0251902681633599,0.97480973183664,0.552245794704933,0.6929276256453023,42,0.023904440050066977,0.03244694922896896,0.01309044654818134,1.0772681690813883,0.3861822424246658,0.2720603305070736,0.12746036280702594,0.4744600566563819
CAH,Health Care,0.5155420256191383,0.0395333861968974,0.9604666138031026,0.6585295925960558,0.6919156721674029,43,0.04419006577168716,0.025204431073523104,0.016660468343477067,1.0564663429762395,0.4102882051124398,0.2677987334570381,0.17421894898832763,0.4521896933383481
ANET,Information Technology,0.5756494226945734,0.1181549295053324,0.8818450704946675,0.6519589826506087,0.6904009850214122,44,0.022069935846821487,0.5189471127709717,0.03495275863765605,1.3090823028258427,0.38400225101198443,0.5583237015189166,0.41380337766067554,0.7226394691102948
JNJ,Health Care,0.7279744454424966,0.0300000682119027,0.9699999317880972,0.3568523932365996,0.6892454756844077,45,0.08471338867260436,0.2536278421384386,0.008306948401611735,1.1209071596233355,0.45844317569306164,0.4022062024975313,0.06480819339192471,0.5211798094938915
UBER,Industrials,0.6417333025289872,0.025415728538328,0.974584271461672,0.4660517276469512,0.6888841207441817,46,-0.02183125842803102,0.06606607876798942,0.02098975222093606,1.1381124198148322,0.3318332636876049,0.29184228758239317,0.23092201829570078,0.5395997017432118
PG,Consumer Staples,0.7313657354471,0.041240832726505,0.958759167273495,0.3507958867061225,0.6854128103727253,47,-0.0478586307354687,-0.05967950169263658,0.009860375372411417,0.966384482451146,0.3009042268260403,0.21785186280961313,0.08515430135860688,0.355748363999395
CAT,Industrials,0.6146212499258953,0.0407681207176471,0.9592318792823528,0.5027319923839176,0.6844376614702393,48,0.2467004555837431,0.45676821434924486,0.016380398056414374,1.1929298362848038,0.6509368283142922,0.5217367845928964,0.1705507106958614,0.5982870388438748
HD,Consumer Discretionary,0.7271255607158993,0.0506437114105967,0.9493562885894032,0.3563864510566878,0.6825730461801871,49,-0.06677146349932273,0.09338998533919463,0.009743097061681201,1.0634338566975547,0.27842959147675117,0.3079200490929718,0.08361824126880509,0.45964908950927696
COP,Energy,0.6743728085872617,0.0155951807555313,0.9844048192444688,0.390345066528954,0.6821740891669315,50,-0.053829300730944385,-0.06595144575507572,0.016721322243698985,1.0051495490934355,0.29380911671669074,0.21416136487218226,0.17501598679401956,0.3972501107118097
TJX,Consumer Discretionary,0.5667074199243076,0.0585718346659556,0.9414281653340444,0.5762518837491759,0.6819869826946892,51,0.021300767381466468,0.15873542968280652,0.009675542875352177,1.0912932322741293,0.3830882271321739,0.3463702050844489,0.08273344604219451,0.48947524096192785
BMY,Health Care,0.7760253498202534,0.0282745074368522,0.9717254925631478,0.2643643660472545,0.6812370975112221,52,-0.05330352974674957,-0.10659905654003077,0.015784639972121997,0.9198143148424084,0.2944339047267449,0.19024375300097068,0.16274773151957186,0.30589050309882665
COST,Consumer Staples,0.6483742893979693,0.1074576892334143,0.8925423107665856,0.5046398435714903,0.6785043620606105,53,-0.03654880834326146,-0.05934390645455023,0.012775078461008107,0.9790562626326036,0.3143439974465407,0.21804933165207083,0.12332980934588095,0.36931472817823363
L,Financials,0.5780943678719815,0.0222576297336115,0.9777423702663884,0.5109732366021618,0.6778524292093576,54,0.02926479156663442,0.11682591439376733,0.010174139026509531,1.0868588123000855,0.39255209442849187,0.3217100712897006,0.08926384065610898,0.48472776622449326
PH,Industrials,0.562951353844515,0.0497943146915927,0.9502056853084072,0.5579449760441045,0.6776257399435596,55,-0.034978513084404694,0.09465291142521548,0.01208546513192461,1.106014137170419,0.31621002215971705,0.30866317212933625,0.11429755516686858,0.5052353909965179
WBD,Communication Services,0.7914611357677737,0.1257583394434508,0.8742416605565492,0.3274786171706073,0.6771005376252563,56,0.4728744916761609,0.7307326487083112,0.06493018708973763,1.3330468351229132,0.9197056082280534,0.6829412165626466,0.8064346421581379,0.7482958147746025
HCA,Health Care,0.6414053731177372,0.0256518192253173,0.9743481807746828,0.4201832339446877,0.674921573662906,57,0.021101235946560992,0.16366649153295887,0.013964256072380134,1.1362466868259902,0.38285111848239023,0.3492717095312622,0.1389051382975092,0.5376022544370991
AMP,Financials,0.6158531994974697,0.0220318897294747,0.9779681102705252,0.4496060319655792,0.6746135224698193,58,-0.04506133200266682,-0.08512553112840215,0.011220741387084619,0.9822449013169692,0.30422833325513665,0.20287906997000715,0.10297178124599275,0.3727284737615208
GD,Industrials,0.5816824434483372,0.0364195282495631,0.9635804717504368,0.5041266428369294,0.6729851117555449,59,0.03063186296541276,0.21202068286332088,0.009855846074495796,1.1423084848406186,0.39417662268227655,0.3777239791296998,0.08509497859278864,0.5440919944947231
LRCX,Information Technology,0.6116367841860586,0.0558032504860802,0.9441967495139196,0.476657695334311,0.6709110471288926,60,0.34947587393268953,0.5628616245471425,0.03081682655254374,1.3019963765297047,0.7730676629229368,0.584163602755251,0.3596327456783811,0.7150533008449642
BSX,Health Care,0.5598264730907297,0.1166809755334297,0.8833190244665703,0.5906968828360839,0.6661353614270882,61,-0.08230073586195019,-0.0016096947651225157,0.011484641025072989,0.9981458417516076,0.25997573329761686,0.2520209339236907,0.10642822343980612,0.3897519657755302
CRM,Information Technology,0.7566928178682534,0.06765642269647,0.93234357730353,0.2779832669806961,0.6657751804325692,62,-0.03475133464388214,-0.08281214141967552,0.01923607261887372,0.8919169953745516,0.31647998450082776,0.20424030021433576,0.20795308882992694,0.27602372904697303
EG,Financials,0.6365437496488114,0.0270260732886385,0.9729739267113614,0.3949216582455089,0.6649861753465857,63,0.02812303047345388,0.04124669726616004,0.01531582248256189,0.9978741652136973,0.39119530856010093,0.2772382229847268,0.1566073648087065,0.38946110981059406
ALL,Financials,0.5530799374225355,0.0098038272795886,0.9901961727204114,0.4879112969502718,0.6646642158702192,64,-0.022165655711255616,0.0033439755055475473,0.015809206436040158,1.0388165415862038,0.33143589026945525,0.25493574147532416,0.16306949233397386,0.43329387681433895
KLAC,Information Technology,0.5515963613346803,0.0641384411515812,0.9358615588484188,0.543855533355825,0.6645536721951453,65,0.21747459565500682,0.2718675028442763,0.027589799471445235,1.1982766266843397,0.6162069413180357,0.41293866910504673,0.3173665544523862,0.6040112942136265
RCL,Consumer Discretionary,0.5366027861007662,0.0422979851106671,0.9577020148893328,0.5362440654943058,0.662824938555398,66,-0.141938366416535,0.12416446416037896,0.01602406282091688,1.20490952062179,0.18910670925741344,0.32602817465730005,0.16588358741935946,0.6111124475974844
WDC,Information Technology,0.5706327610363033,0.0412243676326163,0.9587756323673836,0.4875714774340784,0.6621572373549598,67,0.35277088337167384,1.269569138509584,0.03601201640427821,1.5681533134602919,0.7769832125678938,1.0,0.4276770732314087,1.0
LOW,Consumer Discretionary,0.6671422215561951,0.0363273541086884,0.9636726458913116,0.3531917108054708,0.6619161956315127,68,-0.1037286396785091,0.11011468406227132,0.010941513042501497,1.0745787414797314,0.2345123703741525,0.31776109128454766,0.09931457034838517,0.47158076473731225
QCOM,Information Technology,0.6384731920741754,0.0239257035955383,0.9760742964044616,0.3771869736949911,0.661367657859506,69,0.02003239731051476,0.030725988204228782,0.020527599310558843,1.0390542061343693,0.38158098836003856,0.27104769342852597,0.2248689413320565,0.4335483196603038
MCD,Consumer Discretionary,0.6375982274034464,0.0455158717141871,0.9544841282858127,0.3971869042610093,0.6605406007254252,70,-0.015057518027128292,0.026909408940012813,0.008656194885031067,1.0151906696767565,0.33988268427741686,0.26880196582598215,0.06938247128989106,0.40800009979355667
APH,Information Technology,0.4975674302958612,0.0967555103140514,0.9032444896859486,0.6349390861026891,0.6604820448549358,71,0.13826770293012824,0.3543229638011376,0.017379577880474513,1.315923043549035,0.5220832289493574,0.4614565936212399,0.1836375316154137,0.7299631425464579
ELV,Health Care,0.7385899743593004,0.0177830037753857,0.9822169962246144,0.2301537556057659,0.6591472152928343,72,0.137957874281613,-0.07942899682727689,0.0161264536919944,0.8758842122519745,0.5217150511103691,0.20623098890925726,0.16722465832704006,0.2588590867057578
VRTX,Health Care,0.5588200076532618,0.0484619939945606,0.9515380060054394,0.499131474905436,0.6587288473345674,73,0.05454774840883925,-0.0787507839504682,0.014191558262207105,0.887509570610852,0.42259652207585907,0.20663005867105422,0.1418822431001264,0.27130515528867233
BLK,Financials,0.648585756883036,0.0492902247671148,0.9507097752328852,0.3769581465045287,0.6577346792744386,74,0.050899601778930714,0.1745112100713211,0.014624896560667592,1.1185942698138005,0.4182613298689766,0.35565289070880596,0.14755791886236497,0.5187036376370288
CI,Health Care,0.6129385349466745,0.0235346146804952,0.9764653853195048,0.3981129118574595,0.6575489031317591,75,-0.0053841123197739815,-0.030362719178638864,0.016871139979329004,0.9757565010450023,0.3513778562896193,0.23510225986719493,0.17697823405877708,0.36578201479781636
PFE,Health Care,0.7746684767791603,0.0164595453413787,0.9835404546586212,0.1724768581575611,0.6566725845565189,76,-0.0016292875528211015,0.01850190495054127,0.02245112331520828,1.0265424843497113,0.3558398170382507,0.2638548751275967,0.2500624185992598,0.4201533134493095
MPC,Energy,0.4887747178658935,0.0478178869196991,0.9521821130803008,0.5788386473883484,0.6548161152869522,77,0.018102537309460986,0.12654496110905744,0.012655542049063894,1.1340815107239952,0.37928768305033606,0.32742889172232786,0.12176417363265862,0.5352842243663152
TT,Industrials,0.5317391356697935,0.0590096722936818,0.9409903277063182,0.529495384939541,0.653841368061675,78,0.0021449754516371655,-0.014639045549474594,0.011787199072844583,1.0560949122743502,0.3603248767750252,0.24435428515944538,0.11039099659996342,0.4517920409093384
LMT,Industrials,0.5931402993040745,0.046867944799194,0.953132055200806,0.4340451312626028,0.6534092756606524,79,0.07849972706937391,0.09233989501736417,0.00884868006138156,1.0258741311361423,0.45105931202440064,0.3073021615403644,0.07190355805716724,0.4194377768028767
AZO,Consumer Discretionary,0.4763784912501159,0.0501407245901623,0.9498592754098376,0.5907394050030301,0.6527310006239067,80,-0.05013339213282175,0.10156366935291472,0.012866005947650234,1.1080748904890885,0.29820106577393934,0.31272955690961435,0.12452073785113756,0.5074416263954501
EOG,Energy,0.5859590406888928,0.0132381424561068,0.9867618575438932,0.406363666933893,0.6523212736188929,81,-0.08848358477757212,-0.09833790053463876,0.013601752085666287,0.9802184706471992,0.25262848518659226,0.19510473053762895,0.13415721941192693,0.3705589840721799
ETN,Industrials,0.5292731757243128,0.0715877269780237,0.9284122730219764,0.5389901387145758,0.6519299938106907,82,0.0681278383470334,0.1494492417406934,0.016574357237852364,1.0996556112936098,0.4387341135822342,0.3409060846927826,0.17309110333796618,0.4984279751125531
LIN,Materials,0.5838588503622536,0.063371882922464,0.936628117077536,0.4545986858356856,0.6509115810188679,83,-0.05001788759696402,-0.034600787164134506,0.010614996785131822,1.0312001218498512,0.2983383229662914,0.23260852251822361,0.0950380030232405,0.4251397641006848
KR,Consumer Staples,0.5447210516919466,0.025113482433984,0.974886517566016,0.4680797973613737,0.6507783151549955,84,0.014558792114257812,0.0730509230213694,0.01299961181727741,1.017691609174379,0.3750765539176763,0.2959522657731664,0.12627064917591493,0.4106775969982222
RTX,Industrials,0.5537715646888434,0.0648716552536792,0.9351283447463208,0.4952493232511902,0.6506219262747907,85,0.024186199572136413,0.1187196372513768,0.01385998686987443,1.1416540255250949,0.3865170649546256,0.3228243638010014,0.137539465825189,0.543391332607641
ABT,Health Care,0.6485750642511763,0.0260477917426933,0.9739522082573068,0.3284588604346239,0.6501533463080497,86,-0.023361652068290994,-0.0413133329190859,0.011238027704790925,1.0219503814610487,0.33001465515681677,0.22865876849986197,0.10319818988509202,0.4152370239270643
OXY,Energy,0.6142675572363073,0.0481729256900192,0.9518270743099808,0.3890242255042713,0.6479624128387985,87,-0.09390437431535914,-0.08299243904464582,0.022464670388968083,1.0119026534841216,0.24618681303265427,0.20413421061811926,0.25023985225435313,0.4044799609925004
SMCI,Information Technology,0.4703056810023756,0.0485036675479213,0.9514963324520788,0.5801631620080028,0.6476201207389747,88,0.3031967810205667,0.20759086810363891,0.03415264786745854,1.1091029483277046,0.7180729537494032,0.3751174153480309,0.4033238762603853,0.5085422615734486
UAL,Industrials,0.5301141295034617,0.0119429904204727,0.9880570095795272,0.4621065206150225,0.6470947108597496,89,-0.08007792077789955,0.26084195412252686,0.023081886218644886,1.1411151549062133,0.2626171651278827,0.40645108496660726,0.2583238756074979,0.5428144195807152
FI,Financials,0.6102270437294544,0.0369932392316447,0.9630067607683552,0.3773658055408462,0.6462025873845422,90,-0.10028847359414828,-0.2761944652551387,0.015467249386903689,0.7456153667837677,0.238600413622479,0.09045148766347602,0.15859068826240746,0.11939370982330723
URI,Industrials,0.529348610130637,0.0421709542030965,0.9578290457969034,0.4869397824009291,0.6451700925116046,91,0.010451145452687882,0.36438291002821366,0.01646408921859825,1.2414961598803123,0.37019532528232635,0.4673760040037444,0.17164686098400378,0.6502819774625311
FOXA,Communication Services,0.5436233072052767,0.0156491623959256,0.9843508376040744,0.4377334969659858,0.6440746232531287,92,-0.07058258450259691,0.06728066244910891,0.020880878828637782,1.0875568130272266,0.27390073237404156,0.2925569652844557,0.22949604215646882,0.4854750433967525
ORLY,Consumer Discretionary,0.4559764278855714,0.0701914438608972,0.9298085561391028,0.6091360573033147,0.6440739551869538,93,-0.045112809989860225,0.12876342698391596,0.011681514589400343,1.1091798448627583,0.30416716055799853,0.3287342674804532,0.10900678739606849,0.5086245867387916
NRG,Utilities,0.51846670568404,0.1444516374461011,0.8555483625538989,0.5969094466856574,0.6431240250454828,94,0.14198708558667072,0.1349380828291551,0.0259181828708609,1.1997649980619653,0.5265030728708889,0.3323675196960889,0.2954724503369679,0.6056047394796498
DELL,Information Technology,0.4953534219694249,0.0308748209112786,0.9691251790887212,0.5134514765191702,0.6429143654701375,95,0.21617883201537103,0.3502470303367702,0.03148627504777307,1.187063607685787,0.6146671500205977,0.45905825844898657,0.36840088967105117,0.5920066747284183
FOX,Communication Services,0.5436233072052767,0.0129271772060287,0.9870728227939712,0.4306707847040106,0.6427724051315052,96,-0.08660450386744223,0.04055355836271746,0.020421790046930722,1.0683342700457739,0.2548614483166683,0.2768303705440733,0.22348309781181386,0.4648954551466846
COR,Health Care,0.4554315096281813,0.0540264999587139,0.945973500041286,0.5886575780538633,0.6425619272798173,97,0.09007593637720901,0.13486158709116847,0.016376193777981562,1.0731755387785125,0.4648156374870715,0.33232250855433587,0.17049564489326885,0.4700785007626481
NOC,Industrials,0.5380639662407681,0.0350223732178633,0.9649776267821368,0.4585662545720316,0.6422887509025578,98,0.02165316215379942,0.22187411129789925,0.01276692478422372,1.1461363515860044,0.38350698745782513,0.3835218716096739,0.12322301604867485,0.5481900954365274
MMC,Financials,0.6093551283655199,0.0405410266037561,0.959458973396244,0.3642436634887955,0.6408528424117197,99,-0.06398557336502553,-0.11978472964149256,0.01851230993115151,0.9357094827708405,0.2817401407568767,0.18248512204059536,0.19847356126702417,0.3229078150875912
TDG,Industrials,0.4853768931451286,0.0821521742200516,0.9178478257799484,0.5643296906168,0.6388040121770759,100,-0.02115615474170729,-0.0536482823224933,0.014991601421246151,0.9900028176502167,0.33263550782324197,0.2214007150353536,0.15236085895899382,0.3810340722440294
CVS,Health Care,0.6466235431270345,0.034414809491928,0.965585190508072,0.3015009909114383,0.6387752716766669,101,0.1744946503568907,0.2693238682238954,0.014983954309496639,1.1395408388155734,0.5651326992957786,0.41144195959573987,0.15226070042935996,0.5411289622012162
MET,Financials,0.5625247180020628,0.0180568311893284,0.9819431688106716,0.3964072816557738,0.6385150223407587,102,-0.014321600647003385,0.0019022086469095978,0.014445538693107676,1.0138431083410069,0.3407571949851476,0.2540873860746559,0.14520876785195772,0.4065574052729515
JBL,Information Technology,0.4660923444225081,0.0825514186188823,0.9174485813811176,0.5891698204807804,0.6384224583275727,103,0.000812727305222749,0.17366511296456544,0.02709346976881237,1.1781438937373707,0.3587417299424336,0.35515503556273603,0.3108658447913192,0.5824572597241751
ADP,Industrials,0.5825822722766703,0.0528222207975079,0.947177779202492,0.4023323809779903,0.6378859569648128,104,-0.05260554021905295,-0.09036191666546589,0.008879336844561781,0.9834900133590202,0.2952633447322942,0.1997979088767733,0.07230508721316924,0.3740614864214657
CME,Financials,0.559153130389037,0.0442094068071436,0.9557905931928564,0.4243367914412129,0.6376994675458355,105,0.025293751994713176,-0.0015886141962294653,0.009857552185802755,1.0198014336633596,0.3878331997261025,0.25203333801965283,0.08511732449350175,0.4129363678229265
MSI,Information Technology,0.5131573436758675,0.0728192534696486,0.9271807465303512,0.5124412502688599,0.6371495365101103,106,-0.0676480372875311,0.09318510592869633,0.013688398080511541,1.0601036390768144,0.2773879349204483,0.3077994952368885,0.13529207080767333,0.45608377000477207
PEP,Consumer Staples,0.680131214650187,0.0453190524118727,0.9546809475881272,0.2620656252304202,0.637076457705639,107,0.08467997622941148,0.19487026808711772,0.0152012164706597,1.034285286341215,0.45840347077491084,0.3676324397716388,0.15510630532176295,0.42844273056965093
FDX,Industrials,0.6111433305754415,0.0183753860594431,0.9816246139405568,0.3263824534723289,0.6368594524540423,108,0.05688890245225697,0.0753080448381358,0.015049829633164811,0.9891038771762334,0.42537857932129125,0.29728038721787,0.15312350664612262,0.38007166967150047
AMAT,Information Technology,0.5757872057894311,0.0384130310151859,0.961586968984814,0.3900303817395097,0.6358000875330696,109,0.3883986501456811,0.30583275023041456,0.02875207764102484,1.0878547104595575,0.8193206601915867,0.4329242866703483,0.3325895662644,0.48579397136086405
ACN,Information Technology,0.7037279818643254,0.0304852776629793,0.9695147223370206,0.2083866670219497,0.6348616095534212,110,-0.06722231655600952,-0.2494759873660496,0.017936474657521795,0.8218535928978391,0.27789383048464245,0.10617300663101423,0.19093152236302413,0.2010140918849831
RSG,Industrials,0.5026594299665078,0.0623819670416555,0.9376180329583444,0.5079557573034502,0.6347359090651415,111,-0.033769615528662866,-0.10993433489881232,0.009338211308382825,0.9791795799959938,0.3176465881188827,0.18828122945463435,0.07831522451576169,0.36944675132236726
DIS,Communication Services,0.6776020563698317,0.0277249326354617,0.9722750673645384,0.2395066520490665,0.6345753383720142,112,-0.06874788304196888,-0.07009755113145522,0.008884787637123857,1.0461844009523393,0.2760809581930542,0.21172173958414214,0.07237647931338165,0.4411818816525009
ICE,Financials,0.5981446981601591,0.0602118861622872,0.9397881138377128,0.3721181755500397,0.6328297660803894,113,-0.11421422219453314,-0.12989718238895642,0.011836703301560973,1.0056359702868565,0.22205206649397904,0.17653481610110508,0.11103938136551986,0.39777087156464636
HWM,Industrials,0.378694812006796,0.1109357102288266,0.8890642897711734,0.7152834186936,0.6327822373421504,114,0.05712534369056743,0.11166349585976731,0.01521429548103403,1.1707576640507165,0.425659548897817,0.3186724333958969,0.1552776084870714,0.5745495876841938
CTVA,Materials,0.5382302510148348,0.0603637270027191,0.9396362729972808,0.4491791866389056,0.6319367382967899,115,-0.1583275655317432,-0.14597843250447817,0.024584807041626154,1.042142931585905,0.16963097664874965,0.16707238789833143,0.27800847610983775,0.4368550984809542
VLO,Energy,0.5470614204383075,0.1322633395850929,0.867736660414907,0.5034438837467055,0.6301787314238068,116,0.0026055138568830127,0.1864810255800604,0.01685592755750719,1.1450576722174228,0.3608721471311627,0.36269609438005346,0.17677898840214862,0.5470352650230556
EQT,Energy,0.4910234287964183,0.0454687310803069,0.9545312689196932,0.4872480180364936,0.6289431576054234,117,0.06540590266554602,0.005110507402302122,0.01939058509707615,0.9986062524991222,0.4354995631238511,0.25597519308019756,0.20997682578235538,0.39024487993464524
DHI,Consumer Discretionary,0.499046023141417,0.0182532519650323,0.9817467480349676,0.4493345460539966,0.6289427974832561,118,-0.16490975848678968,0.2345972101333229,0.020747867865411596,1.1968298798258472,0.16180917711663217,0.39100831752539206,0.22775392265589184,0.6024624120142952
EMR,Industrials,0.5695692321686086,0.0633718058593073,0.9366281941406926,0.3989464149081329,0.6285000755820911,119,-0.025992594434525174,0.026089020627764636,0.016829430938114315,1.0653858654179738,0.3268882345383721,0.2683192380873252,0.17643194725438097,0.4617389033161976
ADBE,Information Technology,0.6937539999325416,0.0387234524195578,0.961276547580442,0.2064664179487885,0.6278244896317858,120,-0.07081914246678456,-0.19276229841629267,0.01484458637365016,0.9053501698927606,0.2736196240889703,0.1395441193210367,0.15043532007796412,0.29040523937798296
F,Consumer Discretionary,0.6060571464039517,0.0212664147881608,0.9787335852118392,0.3047126967672058,0.6274567431552942,121,0.01967497897062387,0.13321499833540407,0.018530437722638276,1.127055852857142,0.38115625839195316,0.3313536331392413,0.19871099116216587,0.5277625792736136
UNP,Industrials,0.6269698696152893,0.0306301101597568,0.9693698898402432,0.2861773357819187,0.6274521155327643,122,0.04041240449824568,0.00767173605832272,0.010488636230408126,0.9876210773932869,0.40579910711988565,0.25748225516146506,0.09338298766850213,0.37848418933553385
SYK,Health Care,0.5816234642143814,0.0985057467118901,0.9014942532881098,0.4121995887823347,0.626757538306886,123,-0.0453759029406231,-0.01313379575328033,0.010496222808543901,1.0014739857483503,0.30385452002417723,0.2452399947915579,0.09348235335530279,0.39331506526533166
JCI,Industrials,0.5524245295990675,0.0682365497368013,0.9317634502631986,0.4188754044272189,0.6261614682467522,124,0.015489443785307477,0.058486713454216854,0.01087404242772629,1.1348093227109153,0.37618247269807303,0.28738248504285413,0.09843086970548459,0.5360634173705254
WAB,Industrials,0.46122167004525,0.0502926336865331,0.9497073663134667,0.520303460721135,0.6254919161284805,125,0.016864826607787098,-0.047479042772813784,0.015635421947157346,0.9994606131796577,0.3778168776434804,0.22503078022837048,0.1607933390031712,0.39115955553398896
SLB,Energy,0.5629198072012455,0.0144268614650647,0.9855731385349352,0.3482135480608391,0.6253039288592305,126,-0.08803794909585916,-0.0784220900497703,0.015861006969225173,0.9505996201485857,0.25315804622962507,0.20682346667190618,0.16374795309249374,0.3388491448334322
HLT,Consumer Discretionary,0.5144902761587796,0.0794538848499501,0.92054611515005,0.4760325237796308,0.6247697021424161,127,-0.0631029501425362,0.027101681419803292,0.012336927189270977,1.0583833509481102,0.282788986021039,0.2689151015910699,0.11759109536184756,0.4542420354645309
SPGI,Financials,0.6253126861214494,0.0741648862765565,0.9258351137234436,0.3226745002256594,0.6246779586333107,128,-0.1331452421380631,-0.0777562795942851,0.01574910958956099,1.0195579511870771,0.19955581882270976,0.20721523867883515,0.16228237008754293,0.4126756963231757
